iter	Passed	Remaining
674	4854	1618
675	4861	1610
676	4867	1603
677	4874	1596
678	4881	1588
679	4888	1581
680	4895	1574
681	4903	1567
682	4910	1560
683	4916	1552
684	4923	1545
685	4931	1538
686	4937	1530
687	4944	1523
688	4951	1516
689	4958	1509
690	4965	1501
691	4973	1494
692	4980	1487
693	4988	1480
694	4995	1473
695	5002	1466
696	5008	1458
697	5016	1451
698	5023	1444
699	5030	1437
700	5037	1430
701	5044	1422
702	5051	1415
703	5058	1408
704	5065	1401
705	5072	1393
706	5079	1386
707	5087	1379
708	5096	1373
709	5103	1365
710	5110	1358
711	5117	1351
712	5124	1343
713	5131	1336
714	5139	1329
715	5146	1322
716	5154	1315
717	5161	1308
718	5169	1301
719	5176	1294
720	5187	1288
721	5196	1281
722	5203	1273
723	5212	1267
724	5218	1259
725	5229	1253
726	5236	1246
727	5243	1238
728	5249	1231
729	5259	1224
730	5271	1218
731	5279	1211
732	5289	1205
733	5296	1197
734	5305	1190
735	5315	1184
736	5323	1177
737	5330	1170
738	5338	1163
739	5345	1155
740	5352	1148
741	5362	1141
742	5369	1134
743	5377	1127
744	5384	1120
745	5392	1113
746	5399	1106
747	5406	1098
748	5411	1090
749	5418	1083
750	5426	1076
751	5433	1069
752	5440	1062
753	5449	1055
754	5455	1047
755	5464	1040
756	5471	1033
757	5480	1026
758	5489	1019
759	5499	1013
760	5506	1005
761	5513	998
762	5520	991
763	5528	984
764	5536	976
765	5543	969
766	5551	962
767	5557	955
768	5564	947
769	5572	940
770	5579	933
771	5587	926
772	5594	919
773	5601	911
774	5608	904
775	5614	897
776	5621	889
777	5629	882
778	5635	875
779	5644	868
780	5651	861
781	5659	854
782	5670	847
783	5677	840
784	5687	833
785	5693	825
786	5701	818
787	5710	811
788	5717	804
789	5725	797
790	5731	789
791	5738	782
792	5744	775
793	5751	767
794	5758	760
795	5766	753
796	5774	746
797	5780	738
798	5787	731
799	5793	724
800	5802	717
801	5808	709
802	5814	702
803	5822	695
804	5832	688
805	5839	680
806	5845	673
807	5854	666
808	5860	659
809	5869	652
810	5875	644
811	5885	637
812	5892	630
813	5901	623
814	5909	616
815	5916	609
816	5925	601
817	5933	594
818	5940	587
819	5948	580
820	5955	573
821	5961	565
822	5969	558
823	5976	551
824	5982	543
825	5989	536
826	5997	529
827	6004	522
828	6010	514
829	6018	507
830	6025	500
831	6032	493
832	6039	485
833	6046	478
834	6053	471
835	6061	464
836	6068	456
837	6075	449
838	6083	442
839	6089	434
840	6095	427
841	6103	420
842	6109	413
843	6117	405
844	6123	398
845	6130	391
846	6136	383
847	6143	376
848	6149	369
849	6157	362
850	6164	354
851	6172	347
852	6181	340
853	6187	333
854	6195	326
855	6202	318
856	6208	311
857	6216	304
858	6225	297
859	6232	289
860	6239	282
861	6246	275
862	6253	268
863	6260	260
864	6267	253
865	6274	246
866	6282	239
867	6289	231
868	6296	224
869	6303	217
870	6312	210
871	6320	202
872	6327	195
873	6335	188
874	6342	181
875	6350	173
876	6357	166
877	6364	159
878	6371	152
879	6378	144
880	6387	137
881	6394	130
882	6401	123
883	6409	116
884	6416	108
885	6424	101
886	6433	94
887	6439	87
888	6447	79
889	6467	72
890	6477	65
891	6484	58
892	6491	50
893	6499	43
894	6506	36
895	6513	29
896	6520	21
897	6527	14
898	6534	7
899	6541	0
