iter	Passed	Remaining
821	1745	378
822	1747	375
823	1749	373
824	1751	371
825	1753	369
826	1756	367
827	1758	365
828	1760	363
829	1762	360
830	1763	358
831	1765	356
832	1767	354
833	1768	352
834	1770	349
835	1772	347
836	1774	345
837	1776	343
838	1778	341
839	1780	339
840	1782	337
841	1784	334
842	1786	332
843	1789	330
844	1791	328
845	1792	326
846	1795	324
847	1797	322
848	1798	319
849	1801	317
850	1802	315
851	1804	313
852	1806	311
853	1808	309
854	1810	307
855	1812	304
856	1814	302
857	1816	300
858	1818	298
859	1820	296
860	1823	294
861	1825	292
862	1827	290
863	1829	287
864	1830	285
865	1832	283
866	1834	281
867	1836	279
868	1838	277
869	1840	275
870	1842	272
871	1844	270
872	1846	268
873	1848	266
874	1850	264
875	1852	262
876	1853	260
877	1855	257
878	1858	255
879	1860	253
880	1862	251
881	1863	249
882	1866	247
883	1867	245
884	1871	243
885	1872	240
886	1874	238
887	1876	236
888	1878	234
889	1880	232
890	1881	230
891	1884	228
892	1886	225
893	1888	223
894	1890	221
895	1892	219
896	1894	217
897	1896	215
898	1898	213
899	1900	211
900	1902	209
901	1904	206
902	1906	204
903	1908	202
904	1909	200
905	1975	204
906	1977	202
907	1979	200
908	1981	198
909	1983	196
910	1986	194
911	1988	191
912	1989	189
913	1991	187
914	1994	185
915	1996	183
916	1998	180
917	1999	178
918	2001	176
919	2003	174
920	2005	172
921	2007	169
922	2008	167
923	2010	165
924	2012	163
925	2014	161
926	2016	158
927	2018	156
928	2020	154
929	2022	152
930	2024	150
931	2026	147
932	2028	145
933	2030	143
934	2032	141
935	2034	139
936	2035	136
937	2037	134
938	2039	132
939	2040	130
940	2042	128
941	2045	125
942	2047	123
943	2048	121
944	2051	119
945	2052	117
946	2054	114
947	2056	112
948	2058	110
949	2060	108
950	2061	106
951	2063	104
952	2065	101
953	2067	99
954	2069	97
955	2070	95
956	2072	93
957	2074	90
958	2076	88
959	2078	86
960	2080	84
961	2082	82
962	2084	80
