iter	Passed	Remaining
929	30199	2273
930	30225	2240
931	30259	2207
932	30287	2174
933	30319	2142
934	30354	2110
935	30387	2077
936	30422	2045
937	30451	2012
938	30478	1979
939	30510	1947
940	30534	1914
941	30570	1882
942	30604	1849
943	30632	1817
944	30667	1784
945	30700	1752
946	30723	1719
947	30755	1686
948	30785	1654
949	30818	1622
950	30849	1589
951	30877	1556
952	30914	1524
953	30943	1492
954	30972	1459
955	30998	1426
956	31025	1394
957	31056	1361
958	31088	1329
959	31122	1296
960	31151	1264
961	31192	1232
962	31224	1199
963	31260	1167
964	31289	1134
965	31310	1102
966	31341	1069
967	31374	1037
968	31398	1004
969	31423	971
970	31453	939
971	31488	907
972	31518	874
973	31547	842
974	31582	809
975	31622	777
976	31668	745
977	31705	713
978	31737	680
979	31763	648
980	31789	615
981	31824	583
982	31855	550
983	31890	518
984	31925	486
985	31958	453
986	31989	421
987	32022	388
988	32055	356
989	32084	324
990	32113	291
991	32147	259
992	32178	226
993	32214	194
994	32242	162
995	32274	129
996	32302	97
997	32339	64
998	32367	32
999	32398	0
